Ano;Região;UF;Estado;Organização Acadêmica PNP;Instituicao;Instituição (Nome);nomeUnidadeRecente;categoriaSituacao;nomeSituacao;FluxoRetido;Número de Matrículas
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Avançado Lucas do Rio Verde;Evadidos;Desligada;Em fluxo;3
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Avançado Lucas do Rio Verde;Evadidos;Transf. externa;Em fluxo;16
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Barra do Garças;Concluintes;Concluída;Em fluxo;189
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Barra do Garças;Em curso;Em curso;Em fluxo;578
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Barra do Garças;Em curso;Em curso;Retido;41
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Barra do Garças;Evadidos;Abandono;Em fluxo;75
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Barra do Garças;Evadidos;Desligada;Em fluxo;9
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Barra do Garças;Evadidos;Reprovado;Em fluxo;7
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Barra do Garças;Evadidos;Transf. externa;Em fluxo;53
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Cáceres;Concluintes;Concluída;Em fluxo;157
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Cáceres;Em curso;Em curso;Em fluxo;464
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Cáceres;Em curso;Em curso;Retido;189
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Cáceres;Evadidos;Abandono;Em fluxo;160
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Cáceres;Evadidos;Desligada;Em fluxo;25
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Cáceres;Evadidos;Reprovado;Em fluxo;78
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Cáceres;Evadidos;Transf. externa;Em fluxo;58
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Campo Novo do Parecis;Concluintes;Concluída;Em fluxo;85
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Campo Novo do Parecis;Em curso;Em curso;Em fluxo;614
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Campo Novo do Parecis;Em curso;Em curso;Retido;406
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Campo Novo do Parecis;Evadidos;Abandono;Em fluxo;18
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Campo Novo do Parecis;Evadidos;Desligada;Em fluxo;7
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Campo Novo do Parecis;Evadidos;Transf. externa;Em fluxo;35
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Confresa;Concluintes;Concluída;Em fluxo;210
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Confresa;Concluintes;Integralizada;Em fluxo;82
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Confresa;Em curso;Em curso;Em fluxo;629
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Confresa;Em curso;Em curso;Retido;159
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Confresa;Evadidos;Abandono;Em fluxo;266
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Confresa;Evadidos;Desligada;Em fluxo;11
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Confresa;Evadidos;Reprovado;Em fluxo;12
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Confresa;Evadidos;Transf. externa;Em fluxo;67
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Confresa;Evadidos;Transf. interna;Em fluxo;1
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Cuiabá;Concluintes;Concluída;Em fluxo;267
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Cuiabá;Em curso;Em curso;Em fluxo;4401
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Cuiabá;Em curso;Em curso;Retido;2795
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Cuiabá;Evadidos;Abandono;Em fluxo;292
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Cuiabá;Evadidos;Desligada;Em fluxo;182
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Cuiabá;Evadidos;Transf. externa;Em fluxo;41
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Cuiabá;Evadidos;Transf. interna;Em fluxo;19
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Cuiabá Bela Vista;Concluintes;Concluída;Em fluxo;299
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Cuiabá Bela Vista;Em curso;Em curso;Em fluxo;972
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Cuiabá Bela Vista;Em curso;Em curso;Retido;526
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Cuiabá Bela Vista;Evadidos;Abandono;Em fluxo;337
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Cuiabá Bela Vista;Evadidos;Desligada;Em fluxo;54
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Cuiabá Bela Vista;Evadidos;Reprovado;Em fluxo;3
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Cuiabá Bela Vista;Evadidos;Transf. externa;Em fluxo;13
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Diamantino;Concluintes;Concluída;Em fluxo;76
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Diamantino;Em curso;Em curso;Em fluxo;282
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Diamantino;Em curso;Em curso;Retido;126
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Diamantino;Evadidos;Abandono;Em fluxo;15
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Diamantino;Evadidos;Desligada;Em fluxo;6
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Diamantino;Evadidos;Transf. externa;Em fluxo;85
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Guarantã do Norte;Concluintes;Concluída;Em fluxo;70
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Guarantã do Norte;Em curso;Em curso;Em fluxo;887
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Guarantã do Norte;Em curso;Em curso;Retido;143
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Guarantã do Norte;Evadidos;Abandono;Em fluxo;60
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Guarantã do Norte;Evadidos;Desligada;Em fluxo;6
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Guarantã do Norte;Evadidos;Transf. externa;Em fluxo;26
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Juína;Concluintes;Concluída;Em fluxo;172
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Juína;Concluintes;Integralizada;Em fluxo;5
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Juína;Em curso;Em curso;Em fluxo;454
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Juína;Em curso;Em curso;Retido;268
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Juína;Evadidos;Abandono;Em fluxo;90
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Juína;Evadidos;Desligada;Em fluxo;19
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Juína;Evadidos;Reprovado;Em fluxo;50
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Juína;Evadidos;Transf. externa;Em fluxo;86
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Pontes e Lacerda;Concluintes;Concluída;Em fluxo;349
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Pontes e Lacerda;Concluintes;Integralizada;Em fluxo;31
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Pontes e Lacerda;Em curso;Em curso;Em fluxo;661
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Pontes e Lacerda;Em curso;Em curso;Retido;44
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Pontes e Lacerda;Evadidos;Abandono;Em fluxo;70
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Pontes e Lacerda;Evadidos;Desligada;Em fluxo;32
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Pontes e Lacerda;Evadidos;Transf. externa;Em fluxo;72
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Primavera do Leste;Concluintes;Concluída;Em fluxo;88
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Primavera do Leste;Em curso;Em curso;Em fluxo;768
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Primavera do Leste;Em curso;Em curso;Retido;367
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Primavera do Leste;Evadidos;Abandono;Em fluxo;67
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Primavera do Leste;Evadidos;Desligada;Em fluxo;106
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Primavera do Leste;Evadidos;Transf. externa;Em fluxo;111
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Rondonópolis;Concluintes;Concluída;Em fluxo;301
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Rondonópolis;Em curso;Em curso;Em fluxo;672
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Rondonópolis;Em curso;Em curso;Retido;219
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Rondonópolis;Evadidos;Abandono;Em fluxo;15
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Rondonópolis;Evadidos;Desligada;Em fluxo;8
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Rondonópolis;Evadidos;Transf. externa;Em fluxo;46
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus São Vicente;Concluintes;Concluída;Em fluxo;142
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus São Vicente;Concluintes;Integralizada;Em fluxo;13
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus São Vicente;Em curso;Em curso;Em fluxo;1088
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus São Vicente;Em curso;Em curso;Retido;370
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus São Vicente;Evadidos;Abandono;Em fluxo;198
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus São Vicente;Evadidos;Desligada;Em fluxo;57
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus São Vicente;Evadidos;Transf. externa;Em fluxo;109
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Sinop;Concluintes;Concluída;Em fluxo;287
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Sinop;Em curso;Em curso;Em fluxo;237
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Sinop;Em curso;Em curso;Retido;111
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Sinop;Evadidos;Abandono;Em fluxo;86
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Sinop;Evadidos;Desligada;Em fluxo;29
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Sinop;Evadidos;Reprovado;Em fluxo;125
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Sinop;Evadidos;Transf. externa;Em fluxo;31
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Sorriso;Concluintes;Concluída;Em fluxo;127
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Sorriso;Em curso;Em curso;Em fluxo;438
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Sorriso;Em curso;Em curso;Retido;286
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Sorriso;Evadidos;Abandono;Em fluxo;125
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Sorriso;Evadidos;Desligada;Em fluxo;24
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Sorriso;Evadidos;Reprovado;Em fluxo;45
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Sorriso;Evadidos;Transf. externa;Em fluxo;63
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Tangará da Serra;Concluintes;Concluída;Em fluxo;81
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Tangará da Serra;Em curso;Em curso;Em fluxo;284
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Tangará da Serra;Em curso;Em curso;Retido;119
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Tangará da Serra;Evadidos;Abandono;Em fluxo;60
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Tangará da Serra;Evadidos;Transf. externa;Em fluxo;47
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Tangará da Serra;Evadidos;Transf. interna;Em fluxo;1
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Várzea Grande;Concluintes;Concluída;Em fluxo;521
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Várzea Grande;Em curso;Em curso;Em fluxo;832
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Várzea Grande;Em curso;Em curso;Retido;154
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Várzea Grande;Evadidos;Abandono;Em fluxo;34
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Várzea Grande;Evadidos;Desligada;Em fluxo;13
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Várzea Grande;Evadidos;Reprovado;Em fluxo;32
2024;Centro-Oeste;MT;Mato Grosso;Instituto Federal;IFMT;Instituto Federal do Mato Grosso;Campus Várzea Grande;Evadidos;Transf. externa;Em fluxo;51
2024;Nordeste;AL;Alagoas;Escola Técnica Vinculada;UFAL - ETA;Escola Técnica de Artes da UFAL;Escola Técnica de Artes;Concluintes;Concluída;Em fluxo;355
2024;Nordeste;AL;Alagoas;Escola Técnica Vinculada;UFAL - ETA;Escola Técnica de Artes da UFAL;Escola Técnica de Artes;Em curso;Em curso;Em fluxo;151
2024;Nordeste;AL;Alagoas;Escola Técnica Vinculada;UFAL - ETA;Escola Técnica de Artes da UFAL;Escola Técnica de Artes;Em curso;Em curso;Retido;184
2024;Nordeste;AL;Alagoas;Escola Técnica Vinculada;UFAL - ETA;Escola Técnica de Artes da UFAL;Escola Técnica de Artes;Evadidos;Abandono;Em fluxo;125
2024;Nordeste;AL;Alagoas;Escola Técnica Vinculada;UFAL - ETA;Escola Técnica de Artes da UFAL;Escola Técnica de Artes;Evadidos;Desligada;Em fluxo;3
2024;Nordeste;AL;Alagoas;Escola Técnica Vinculada;UFAL - ETA;Escola Técnica de Artes da UFAL;Escola Técnica de Artes;Evadidos;Reprovado;Em fluxo;54
2024;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Arapiraca;Concluintes;Concluída;Em fluxo;236
2024;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Arapiraca;Concluintes;Integralizada;Em fluxo;45
2024;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Arapiraca;Em curso;Em curso;Em fluxo;811
2024;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Arapiraca;Em curso;Em curso;Retido;181
2024;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Arapiraca;Evadidos;Abandono;Em fluxo;34
2024;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Arapiraca;Evadidos;Desligada;Em fluxo;161
2024;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Arapiraca;Evadidos;Transf. externa;Em fluxo;2
2024;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Avançado Maceió Benedito Bentes;Concluintes;Concluída;Em fluxo;43
2024;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Avançado Maceió Benedito Bentes;Em curso;Em curso;Em fluxo;381
2024;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Avançado Maceió Benedito Bentes;Em curso;Em curso;Retido;88
2024;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Avançado Maceió Benedito Bentes;Evadidos;Desligada;Em fluxo;24
2024;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Avançado Maceió Benedito Bentes;Evadidos;Transf. externa;Em fluxo;1
2024;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Batalha;Concluintes;Concluída;Em fluxo;37
2024;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Batalha;Em curso;Em curso;Em fluxo;299
2024;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Batalha;Em curso;Em curso;Retido;2
2024;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Batalha;Evadidos;Abandono;Em fluxo;6
2024;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Batalha;Evadidos;Desligada;Em fluxo;15
2024;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Coruripe;Concluintes;Concluída;Em fluxo;96
2024;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Coruripe;Concluintes;Integralizada;Em fluxo;25
2024;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Coruripe;Em curso;Em curso;Em fluxo;390
2024;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Coruripe;Em curso;Em curso;Retido;27
2024;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Coruripe;Evadidos;Abandono;Em fluxo;24
2024;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Coruripe;Evadidos;Desligada;Em fluxo;20
2024;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Coruripe;Evadidos;Transf. externa;Em fluxo;1
2024;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Maceió;Concluintes;Concluída;Em fluxo;651
2024;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Maceió;Concluintes;Integralizada;Em fluxo;165
2024;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Maceió;Em curso;Em curso;Em fluxo;3241
2024;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Maceió;Em curso;Em curso;Retido;588
2024;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Maceió;Evadidos;Abandono;Em fluxo;966
2024;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Maceió;Evadidos;Desligada;Em fluxo;118
2024;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Maceió;Evadidos;Transf. externa;Em fluxo;23
2024;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Maragogi;Concluintes;Concluída;Em fluxo;121
2024;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Maragogi;Concluintes;Integralizada;Em fluxo;16
2024;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Maragogi;Em curso;Em curso;Em fluxo;449
2024;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Maragogi;Em curso;Em curso;Retido;14
2024;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Maragogi;Evadidos;Abandono;Em fluxo;40
2024;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Maragogi;Evadidos;Desligada;Em fluxo;18
2024;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Maragogi;Evadidos;Transf. externa;Em fluxo;12
2024;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Marechal Deodoro;Concluintes;Concluída;Em fluxo;113
2024;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Marechal Deodoro;Concluintes;Integralizada;Em fluxo;27
2024;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Marechal Deodoro;Em curso;Em curso;Em fluxo;824
2024;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Marechal Deodoro;Em curso;Em curso;Retido;107
2024;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Marechal Deodoro;Evadidos;Abandono;Em fluxo;102
2024;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Marechal Deodoro;Evadidos;Desligada;Em fluxo;56
2024;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Marechal Deodoro;Evadidos;Transf. externa;Em fluxo;1
2024;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Murici;Concluintes;Concluída;Em fluxo;135
2024;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Murici;Concluintes;Integralizada;Em fluxo;106
2024;Nordeste;AL;Alagoas;Instituto Federal;IFAL;Instituto Federal de Alagoas;Campus Murici;Em curso;Em curso;Em fluxo;691
